2017.10.02,13:48:53:413,1.50692E+12,579,,2017.10.02,15:10:22:743,1.50692E+12,787
2017.10.02,13:48:54:013,1.50692E+12,584,,2017.10.02,15:10:23:463,1.50692E+12,738
2017.10.02,13:48:54:573,1.50692E+12,588,,2017.10.02,15:10:24:183,1.50692E+12,732
2017.10.02,13:48:55:173,1.50692E+12,580,,2017.10.02,15:10:24:983,1.50692E+12,774
2017.10.02,13:48:55:773,1.50692E+12,594,,2017.10.02,15:10:25:823,1.50692E+12,860
2017.10.02,13:48:56:373,1.50692E+12,385,,2017.10.02,15:10:26:903,1.50692E+12,1072
2017.10.02,13:48:56:933,1.50692E+12,586,,2017.10.02,15:10:27:863,1.50692E+12,947
2017.10.02,13:48:57:533,1.50692E+12,585,,2017.10.02,15:10:28:783,1.50692E+12,941
2017.10.02,13:48:58:093,1.50692E+12,571,,2017.10.02,15:10:29:663,1.50692E+12,876
2017.10.02,13:48:58:693,1.50692E+12,584,,2017.10.02,15:10:30:543,1.50692E+12,890
2017.10.02,13:48:59:253,1.50692E+12,558,,2017.10.02,15:10:31:343,1.50692E+12,796
2017.10.02,13:48:59:813,1.50692E+12,575,,2017.10.02,15:10:32:183,1.50692E+12,839
2017.10.02,13:49:00:413,1.50692E+12,400,,2017.10.02,15:10:33:023,1.50692E+12,830
2017.10.02,13:49:01:013,1.50692E+12,405,,2017.10.02,15:10:33:863,1.50692E+12,827
2017.10.02,13:49:01:613,1.50692E+12,421,,2017.10.02,15:10:34:663,1.50692E+12,802
2017.10.02,13:49:02:253,1.50692E+12,431,,2017.10.02,15:10:35:383,1.50692E+12,731
2017.10.02,13:49:02:893,1.50692E+12,426,,2017.10.02,15:10:36:063,1.50692E+12,691
2017.10.02,13:49:03:493,1.50692E+12,426,,2017.10.02,15:10:37:463,1.50692E+12,1403
2017.10.02,13:49:04:133,1.50692E+12,612,,2017.10.02,15:10:38:343,1.50692E+12,850
2017.10.02,13:49:04:733,1.50692E+12,611,,2017.10.02,15:10:39:263,1.50692E+12,934
2017.10.02,13:49:05:333,1.50692E+12,386,,2017.10.02,15:10:40:223,1.50692E+12,950
2017.10.02,13:49:05:933,1.50692E+12,396,,2017.10.02,15:10:41:143,1.50692E+12,918
2017.10.02,13:49:06:533,1.50692E+12,608,,2017.10.02,15:10:42:063,1.50692E+12,916
2017.10.02,13:49:07:173,1.50692E+12,625,,2017.10.02,15:10:42:943,1.50692E+12,906
2017.10.02,13:49:07:773,1.50692E+12,616,,2017.10.02,15:10:43:583,1.50692E+12,619
2017.10.02,13:49:08:413,1.50692E+12,630,,2017.10.02,15:10:44:583,1.50692E+12,812
2017.10.02,13:49:09:053,1.50692E+12,643,,2017.10.02,15:10:45:423,1.50692E+12,817
2017.10.02,13:49:09:693,1.50692E+12,655,,2017.10.02,15:10:46:303,1.50692E+12,880
2017.10.02,13:49:10:373,1.50692E+12,652,,2017.10.02,15:10:47:183,1.50692E+12,906
2017.10.02,13:49:11:013,1.50692E+12,652,,2017.10.02,15:10:48:023,1.50692E+12,834
2017.10.02,13:49:11:653,1.50692E+12,645,,2017.10.02,15:10:48:823,1.50692E+12,783
2017.10.02,13:49:12:293,1.50692E+12,645,,2017.10.02,15:10:49:583,1.50692E+12,747
2017.10.02,13:49:12:933,1.50692E+12,634,,2017.10.02,15:10:50:263,1.50692E+12,701
2017.10.02,13:49:13:573,1.50692E+12,631,,2017.10.02,15:10:50:983,1.50692E+12,731
2017.10.02,13:49:14:173,1.50692E+12,622,,2017.10.02,15:10:51:823,1.50692E+12,835
2017.10.02,13:49:14:813,1.50692E+12,618,,2017.10.02,15:10:52:863,1.50692E+12,1036
2017.10.02,13:49:15:413,1.50692E+12,617,,2017.10.02,15:10:53:863,1.50692E+12,999
2017.10.02,13:49:16:053,1.50692E+12,626,,2017.10.02,15:10:54:823,1.50692E+12,958
2017.10.02,13:49:16:693,1.50692E+12,655,,2017.10.02,15:10:55:703,1.50692E+12,881
2017.10.02,13:49:17:373,1.50692E+12,660,,2017.10.02,15:10:56:583,1.50692E+12,877
2017.10.02,13:49:18:013,1.50692E+12,652,,2017.10.02,15:10:57:383,1.50692E+12,788
2017.10.02,13:49:18:653,1.50692E+12,451,,2017.10.02,15:10:58:383,1.50692E+12,990
2017.10.02,13:49:19:333,1.50692E+12,654,,2017.10.02,15:10:59:023,1.50692E+12,650
2017.10.02,13:49:19:973,1.50692E+12,657,,2017.10.02,15:10:59:823,1.50692E+12,817
2017.10.02,13:49:20:653,1.50692E+12,673,,2017.10.02,15:11:00:663,1.50692E+12,820
2017.10.02,13:49:21:293,1.50692E+12,424,,2017.10.02,15:11:01:543,1.50692E+12,726
2017.10.02,13:49:21:853,1.50692E+12,590,,2017.10.02,15:11:02:463,1.50692E+12,896
2017.10.02,13:49:22:453,1.50692E+12,589,,2017.10.02,15:11:03:303,1.50692E+12,845
2017.10.02,13:49:23:053,1.50692E+12,604,,2017.10.02,15:11:04:103,1.50692E+12,797
2017.10.02,13:49:23:693,1.50692E+12,643,,2017.10.02,15:11:04:863,1.50692E+12,769
2017.10.02,13:49:25:093,1.50692E+12,1385,,2017.10.02,15:11:05:583,1.50692E+12,728
2017.10.02,13:49:25:813,1.50692E+12,741,,2017.10.02,15:11:06:303,1.50692E+12,703
2017.10.02,13:49:26:573,1.50692E+12,752,,2017.10.02,15:11:06:983,1.50692E+12,694
2017.10.02,13:49:27:333,1.50692E+12,745,,2017.10.02,15:11:07:703,1.50692E+12,700
2017.10.02,13:49:28:053,1.50692E+12,728,,2017.10.02,15:11:08:463,1.50692E+12,761
2017.10.02,13:49:28:773,1.50692E+12,715,,2017.10.02,15:11:09:463,1.50692E+12,1018
2017.10.02,13:49:29:493,1.50692E+12,724,,2017.10.02,15:11:10:303,1.50692E+12,840
2017.10.02,13:49:30:213,1.50692E+12,730,,2017.10.02,15:11:11:143,1.50692E+12,825
2017.10.02,13:49:30:973,1.50692E+12,734,,2017.10.02,15:11:11:983,1.50692E+12,844
2017.10.02,13:49:31:693,1.50692E+12,734,,2017.10.02,15:11:14:623,1.50692E+12,2633
2017.10.02,13:49:32:373,1.50692E+12,690,,2017.10.02,15:11:15:423,1.50692E+12,798
2017.10.02,13:49:33:093,1.50692E+12,696,,2017.10.02,15:11:16:183,1.50692E+12,771
2017.10.02,13:49:33:733,1.50692E+12,654,,2017.10.02,15:11:16:903,1.50692E+12,699
2017.10.02,13:49:34:413,1.50692E+12,672,,2017.10.02,15:11:17:583,1.50692E+12,695
2017.10.02,13:49:35:133,1.50692E+12,721,,2017.10.02,15:11:18:263,1.50692E+12,694
2017.10.02,13:49:35:893,1.50692E+12,760,,2017.10.02,15:11:18:983,1.50692E+12,719
2017.10.02,13:49:36:693,1.50692E+12,786,,2017.10.02,15:11:19:783,1.50692E+12,805
2017.10.02,13:49:37:453,1.50692E+12,789,,2017.10.02,15:11:20:623,1.50692E+12,834
2017.10.02,13:49:38:213,1.50692E+12,764,,2017.10.02,15:11:21:423,1.50692E+12,790
2017.10.02,13:49:38:933,1.50692E+12,720,,2017.10.02,15:11:22:223,1.50692E+12,810
2017.10.02,13:49:39:653,1.50692E+12,685,,2017.10.02,15:11:23:063,1.50692E+12,811
2017.10.02,13:49:40:293,1.50692E+12,647,,2017.10.02,15:11:23:823,1.50692E+12,796
2017.10.02,13:49:40:933,1.50692E+12,651,,2017.10.02,15:11:24:623,1.50692E+12,766
2017.10.02,13:49:41:613,1.50692E+12,693,,2017.10.02,15:11:25:463,1.50692E+12,846
2017.10.02,13:49:43:133,1.50692E+12,1516,,2017.10.02,15:11:26:263,1.50692E+12,815
2017.10.02,13:49:43:893,1.50692E+12,760,,2017.10.02,15:11:27:063,1.50692E+12,809
2017.10.02,13:49:44:653,1.50692E+12,757,,2017.10.02,15:11:27:863,1.50692E+12,776
2017.10.02,13:49:45:333,1.50692E+12,690,,2017.10.02,15:11:28:583,1.50692E+12,734
2017.10.02,13:49:46:013,1.50692E+12,666,,2017.10.02,15:11:29:343,1.50692E+12,745
2017.10.02,13:49:46:653,1.50692E+12,651,,2017.10.02,15:11:30:103,1.50692E+12,757
2017.10.02,13:49:47:333,1.50692E+12,666,,2017.10.02,15:11:30:903,1.50692E+12,829
2017.10.02,13:49:48:013,1.50692E+12,697,,2017.10.02,15:11:31:903,1.50692E+12,984
2017.10.02,13:49:48:733,1.50692E+12,690,,2017.10.02,15:11:32:943,1.50692E+12,1043
2017.10.02,13:49:49:413,1.50692E+12,697,,2017.10.02,15:11:33:943,1.50692E+12,1010
2017.10.02,13:49:50:093,1.50692E+12,668,,2017.10.02,15:11:34:823,1.50692E+12,885
2017.10.02,13:49:50:733,1.50692E+12,641,,2017.10.02,15:11:35:663,1.50692E+12,819
2017.10.02,13:49:51:333,1.50692E+12,616,,2017.10.02,15:11:36:503,1.50692E+12,823
2017.10.02,13:49:51:973,1.50692E+12,622,,2017.10.02,15:11:37:343,1.50692E+12,861
2017.10.02,13:49:52:613,1.50692E+12,667,,2017.10.02,15:11:38:223,1.50692E+12,861
2017.10.02,13:49:54:093,1.50692E+12,1450,,2017.10.02,15:11:39:023,1.50692E+12,811
2017.10.02,13:49:54:813,1.50692E+12,716,,2017.10.02,15:11:39:783,1.50692E+12,771
2017.10.02,13:49:55:493,1.50692E+12,692,,2017.10.02,15:11:40:583,1.50692E+12,781
2017.10.02,13:49:56:173,1.50692E+12,674,,2017.10.02,15:11:41:423,1.50692E+12,854
2017.10.02,13:49:56:813,1.50692E+12,650,,2017.10.02,15:11:42:383,1.50692E+12,957
2017.10.02,13:49:57:453,1.50692E+12,651,,2017.10.02,15:11:43:383,1.50692E+12,1004
2017.10.02,13:49:58:093,1.50692E+12,629,,2017.10.02,15:11:44:223,1.50692E+12,840
2017.10.02,13:49:58:733,1.50692E+12,628,,2017.10.02,15:11:45:063,1.50692E+12,839
2017.10.02,13:49:59:373,1.50692E+12,637,,2017.10.02,15:11:45:943,1.50692E+12,872
2017.10.02,13:50:00:013,1.50692E+12,634,,2017.10.02,15:11:46:903,1.50692E+12,951
2017.10.02,13:50:00:613,1.50692E+12,616,,2017.10.02,15:11:47:743,1.50692E+12,860
2017.10.02,13:50:01:253,1.50692E+12,628,,2017.10.02,15:11:48:543,1.50692E+12,792
2017.10.02,13:50:01:853,1.50692E+12,628,,2017.10.02,15:11:49:383,1.50692E+12,846
2017.10.02,13:50:02:493,1.50692E+12,627,,2017.10.02,15:11:50:303,1.50692E+12,922
2017.10.02,13:50:03:133,1.50692E+12,419,,2017.10.02,15:11:51:183,1.50692E+12,868
2017.10.02,13:50:03:773,1.50692E+12,437,,2017.10.02,15:11:52:023,1.50692E+12,849
2017.10.02,13:50:04:373,1.50692E+12,418,,2017.10.02,15:11:52:863,1.50692E+12,833
2017.10.02,13:50:05:013,1.50692E+12,623,,2017.10.02,15:11:53:663,1.50692E+12,821
2017.10.02,13:50:05:613,1.50692E+12,433,,2017.10.02,15:11:54:423,1.50692E+12,758
2017.10.02,13:50:06:253,1.50692E+12,435,,2017.10.02,15:11:55:143,1.50692E+12,714
2017.10.02,13:50:06:893,1.50692E+12,435,,2017.10.02,15:11:55:863,1.50692E+12,711
2017.10.02,13:50:07:533,1.50692E+12,439,,2017.10.02,15:11:56:623,1.50692E+12,764
2017.10.02,13:50:08:173,1.50692E+12,434,,2017.10.02,15:11:57:623,1.50692E+12,982
2017.10.02,13:50:08:813,1.50692E+12,431,,2017.10.02,15:11:58:543,1.50692E+12,914
2017.10.02,13:50:09:413,1.50692E+12,431,,2017.10.02,15:11:59:383,1.50692E+12,868
2017.10.02,13:50:10:053,1.50692E+12,423,,2017.10.02,15:12:00:343,1.50692E+12,955
2017.10.02,13:50:10:653,1.50692E+12,421,,2017.10.02,15:12:01:303,1.50692E+12,956
2017.10.02,13:50:11:293,1.50692E+12,415,,2017.10.02,15:12:02:143,1.50692E+12,851
2017.10.02,13:50:11:893,1.50692E+12,417,,2017.10.02,15:12:03:023,1.50692E+12,876
2017.10.02,13:50:12:493,1.50692E+12,415,,2017.10.02,15:12:03:903,1.50692E+12,885
2017.10.02,13:50:13:093,1.50692E+12,411,,2017.10.02,15:12:04:783,1.50692E+12,848
2017.10.02,13:50:13:693,1.50692E+12,396,,2017.10.02,15:12:05:543,1.50692E+12,770
2017.10.02,13:50:14:293,1.50692E+12,396,,2017.10.02,15:12:06:343,1.50692E+12,790
2017.10.02,13:50:14:893,1.50692E+12,393,,2017.10.02,15:12:07:143,1.50692E+12,836
2017.10.02,13:50:15:453,1.50692E+12,387,,2017.10.02,15:12:08:023,1.50692E+12,855
2017.10.02,13:50:16:053,1.50692E+12,380,,2017.10.02,15:12:08:783,1.50692E+12,776
2017.10.02,13:50:16:653,1.50692E+12,382,,2017.10.02,15:12:09:543,1.50692E+12,755
2017.10.02,13:50:17:213,1.50692E+12,375,,2017.10.02,15:12:10:303,1.50692E+12,769
2017.10.02,13:50:17:773,1.50692E+12,576,,2017.10.02,15:12:11:143,1.50692E+12,825
2017.10.02,13:50:18:373,1.50692E+12,567,,2017.10.02,15:12:12:023,1.50692E+12,886
2017.10.02,13:50:18:933,1.50692E+12,571,,2017.10.02,15:12:12:903,1.50692E+12,859
2017.10.02,13:50:19:493,1.50692E+12,578,,2017.10.02,15:12:13:743,1.50692E+12,873
2017.10.02,13:50:20:093,1.50692E+12,578,,2017.10.02,15:12:14:663,1.50692E+12,916
2017.10.02,13:50:20:653,1.50692E+12,376,,2017.10.02,15:12:15:703,1.50692E+12,1013
2017.10.02,13:50:21:253,1.50692E+12,375,,2017.10.02,15:12:16:543,1.50692E+12,871
2017.10.02,13:50:21:813,1.50692E+12,581,,2017.10.02,15:12:17:423,1.50692E+12,860
2017.10.02,13:50:22:413,1.50692E+12,575,,2017.10.02,15:12:18:343,1.50692E+12,910
2017.10.02,13:50:22:973,1.50692E+12,368,,2017.10.02,15:12:19:263,1.50692E+12,915
2017.10.02,13:50:23:533,1.50692E+12,368,,2017.10.02,15:12:20:103,1.50692E+12,841
2017.10.02,13:50:24:133,1.50692E+12,378,,2017.10.02,15:12:20:983,1.50692E+12,898
2017.10.02,13:50:24:693,1.50692E+12,377,,2017.10.02,15:12:21:863,1.50692E+12,871
2017.10.02,13:50:25:293,1.50692E+12,387,,2017.10.02,15:12:22:703,1.50692E+12,850
2017.10.02,13:50:25:893,1.50692E+12,388,,2017.10.02,15:12:23:503,1.50692E+12,800
2017.10.02,13:50:26:493,1.50692E+12,393,,2017.10.02,15:12:24:383,1.50692E+12,880
2017.10.02,13:50:27:053,1.50692E+12,393,,2017.10.02,15:12:25:263,1.50692E+12,888
2017.10.02,13:50:27:653,1.50692E+12,384,,2017.10.02,15:12:26:103,1.50692E+12,826
2017.10.02,13:50:28:253,1.50692E+12,383,,2017.10.02,15:12:26:903,1.50692E+12,811
2017.10.02,13:50:28:853,1.50692E+12,395,,2017.10.02,15:12:27:783,1.50692E+12,881
2017.10.02,13:50:29:413,1.50692E+12,391,,2017.10.02,15:12:28:623,1.50692E+12,812
2017.10.02,13:50:30:013,1.50692E+12,392,,2017.10.02,15:12:29:303,1.50692E+12,710
2017.10.02,13:50:30:613,1.50692E+12,386,,2017.10.02,15:12:30:063,1.50692E+12,737
2017.10.02,13:50:31:213,1.50692E+12,380,,2017.10.02,15:12:30:783,1.50692E+12,523
2017.10.02,13:50:31:773,1.50692E+12,386,,2017.10.02,15:12:31:583,1.50692E+12,797
2017.10.02,13:50:32:373,1.50692E+12,387,,2017.10.02,15:12:32:383,1.50692E+12,774
2017.10.02,13:50:32:933,1.50692E+12,381,,2017.10.02,15:12:33:063,1.50692E+12,704
2017.10.02,13:50:33:533,1.50692E+12,371,,2017.10.02,15:12:33:783,1.50692E+12,721
2017.10.02,13:50:34:093,1.50692E+12,373,,2017.10.02,15:12:34:543,1.50692E+12,752
2017.10.02,13:50:34:653,1.50692E+12,370,,2017.10.02,15:12:35:343,1.50692E+12,818
2017.10.02,13:50:35:213,1.50692E+12,371,,2017.10.02,15:12:36:223,1.50692E+12,845
2017.10.02,13:50:35:773,1.50692E+12,370,,2017.10.02,15:12:37:023,1.50692E+12,830
2017.10.02,13:50:36:373,1.50692E+12,375,,2017.10.02,15:12:37:863,1.50692E+12,809
2017.10.02,13:50:36:933,1.50692E+12,379,,2017.10.02,15:12:38:623,1.50692E+12,795
2017.10.02,13:50:37:493,1.50692E+12,379,,2017.10.02,15:12:39:383,1.50692E+12,759
2017.10.02,13:50:38:053,1.50692E+12,365,,2017.10.02,15:12:40:143,1.50692E+12,741
2017.10.02,13:50:38:613,1.50692E+12,350,,2017.10.02,15:12:40:903,1.50692E+12,780
2017.10.02,13:50:39:173,1.50692E+12,542,,2017.10.02,15:12:41:663,1.50692E+12,753
2017.10.02,13:50:39:893,1.50692E+12,751,,2017.10.02,15:12:42:423,1.50692E+12,760
2017.10.02,13:50:40:253,1.50692E+12,347,,2017.10.02,15:12:43:263,1.50692E+12,831
2017.10.02,13:50:40:773,1.50692E+12,356,,2017.10.02,15:12:44:303,1.50692E+12,1025
2017.10.02,13:50:41:333,1.50692E+12,368,,2017.10.02,15:12:45:263,1.50692E+12,961
2017.10.02,13:50:41:893,1.50692E+12,375,,2017.10.02,15:12:46:063,1.50692E+12,816
2017.10.02,13:50:42:453,1.50692E+12,383,,2017.10.02,15:12:46:863,1.50692E+12,812
2017.10.02,13:50:43:013,1.50692E+12,385,,2017.10.02,15:12:47:823,1.50692E+12,921
2017.10.02,13:50:43:573,1.50692E+12,372,,2017.10.02,15:12:48:903,1.50692E+12,1106
2017.10.02,13:50:44:133,1.50692E+12,364,,2017.10.02,15:12:49:983,1.50692E+12,1092
2017.10.02,13:50:44:693,1.50692E+12,354,,2017.10.02,15:12:50:983,1.50692E+12,970
2017.10.02,13:50:45:253,1.50692E+12,358,,2017.10.02,15:12:51:943,1.50692E+12,961
2017.10.02,13:50:45:733,1.50692E+12,309,,2017.10.02,15:12:52:823,1.50692E+12,887
2017.10.02,13:50:46:293,1.50692E+12,354,,2017.10.02,15:12:53:743,1.50692E+12,909
2017.10.02,13:50:47:373,1.50692E+12,523,,2017.10.02,15:12:54:703,1.50692E+12,973
2017.10.02,13:50:47:933,1.50692E+12,345,,2017.10.02,15:12:55:623,1.50692E+12,920
2017.10.02,13:50:48:453,1.50692E+12,347,,2017.10.02,15:12:56:503,1.50692E+12,897
2017.10.02,13:50:49:013,1.50692E+12,536,,2017.10.02,15:12:57:423,1.50692E+12,896
2017.10.02,13:50:49:533,1.50692E+12,527,,2017.10.02,15:12:58:223,1.50692E+12,804
2017.10.02,13:50:50:053,1.50692E+12,528,,2017.10.02,15:12:58:983,1.50692E+12,767
2017.10.02,13:50:50:573,1.50692E+12,533,,2017.10.02,15:12:59:743,1.50692E+12,765
2017.10.02,13:50:51:133,1.50692E+12,539,,2017.10.02,15:13:00:543,1.50692E+12,801
2017.10.02,13:50:51:653,1.50692E+12,350,,2017.10.02,15:13:01:583,1.50692E+12,1018
2017.10.02,13:50:52:213,1.50692E+12,541,,2017.10.02,15:13:02:543,1.50692E+12,984
2017.10.02,13:50:52:733,1.50692E+12,349,,2017.10.02,15:13:03:503,1.50692E+12,944
2017.10.02,13:50:53:293,1.50692E+12,357,,2017.10.02,15:13:04:543,1.50692E+12,1042
2017.10.02,13:50:53:813,1.50692E+12,350,,2017.10.02,15:13:05:583,1.50692E+12,1031
2017.10.02,13:50:54:373,1.50692E+12,350,,2017.10.02,15:13:06:463,1.50692E+12,878
2017.10.02,13:50:54:893,1.50692E+12,353,,2017.10.02,15:13:07:303,1.50692E+12,863
2017.10.02,13:50:55:453,1.50692E+12,360,,2017.10.02,15:13:08:143,1.50692E+12,824
2017.10.02,13:50:56:013,1.50692E+12,367,,2017.10.02,15:13:08:983,1.50692E+12,823
2017.10.02,13:50:56:573,1.50692E+12,393,,2017.10.02,15:13:09:743,1.50692E+12,796
2017.10.02,13:50:57:173,1.50692E+12,407,,2017.10.02,15:13:10:543,1.50692E+12,769
2017.10.02,13:50:57:813,1.50692E+12,435,,2017.10.02,15:13:11:343,1.50692E+12,801
2017.10.02,13:50:58:493,1.50692E+12,469,,2017.10.02,15:13:12:223,1.50692E+12,875
2017.10.02,13:50:59:133,1.50692E+12,678,,2017.10.02,15:13:13:063,1.50692E+12,861
2017.10.02,13:50:59:813,1.50692E+12,454,,2017.10.02,15:13:13:983,1.50692E+12,929
2017.10.02,13:51:00:493,1.50692E+12,668,,2017.10.02,15:13:14:863,1.50692E+12,881
2017.10.02,13:51:01:173,1.50692E+12,671,,2017.10.02,15:13:15:783,1.50692E+12,905
2017.10.02,13:51:01:813,1.50692E+12,664,,2017.10.02,15:13:16:743,1.50692E+12,956
2017.10.02,13:51:02:493,1.50692E+12,658,,2017.10.02,15:13:17:703,1.50692E+12,980
2017.10.02,13:51:03:133,1.50692E+12,647,,2017.10.02,15:13:18:583,1.50692E+12,875
2017.10.02,13:51:03:773,1.50692E+12,639,,2017.10.02,15:13:19:423,1.50692E+12,833
2017.10.02,13:51:04:373,1.50692E+12,623,,2017.10.02,15:13:20:303,1.50692E+12,871
2017.10.02,13:51:04:973,1.50692E+12,602,,2017.10.02,15:13:21:223,1.50692E+12,915
2017.10.02,13:51:05:573,1.50692E+12,598,,2017.10.02,15:13:22:023,1.50692E+12,827
2017.10.02,13:51:06:173,1.50692E+12,585,,2017.10.02,15:13:22:903,1.50692E+12,856
2017.10.02,13:51:06:773,1.50692E+12,581,,2017.10.02,15:13:23:783,1.50692E+12,901
2017.10.02,13:51:07:333,1.50692E+12,580,,2017.10.02,15:13:24:743,1.50692E+12,953
2017.10.02,13:51:07:893,1.50692E+12,573,,2017.10.02,15:13:25:663,1.50692E+12,910
2017.10.02,13:51:08:493,1.50692E+12,568,,2017.10.02,15:13:26:503,1.50692E+12,858
2017.10.02,13:51:09:053,1.50692E+12,576,,2017.10.02,15:13:27:463,1.50692E+12,930
2017.10.02,13:51:09:613,1.50692E+12,564,,2017.10.02,15:13:28:383,1.50692E+12,937
2017.10.02,13:51:10:173,1.50692E+12,574,,2017.10.02,15:13:29:343,1.50692E+12,939
2017.10.02,13:51:10:773,1.50692E+12,592,,2017.10.02,15:13:30:143,1.50692E+12,816
2017.10.02,13:51:11:373,1.50692E+12,591,,2017.10.02,15:13:31:023,1.50692E+12,893
2017.10.02,13:51:11:973,1.50692E+12,600,,2017.10.02,15:13:31:983,1.50692E+12,934
2017.10.02,13:51:12:573,1.50692E+12,592,,2017.10.02,15:13:32:863,1.50692E+12,905
2017.10.02,13:51:13:173,1.50692E+12,593,,2017.10.02,15:13:33:703,1.50692E+12,813
2017.10.02,13:51:13:773,1.50692E+12,604,,2017.10.02,15:13:34:503,1.50692E+12,799
2017.10.02,13:51:14:373,1.50692E+12,609,,2017.10.02,15:13:35:343,1.50692E+12,850
2017.10.02,13:51:14:973,1.50692E+12,611,,2017.10.02,15:13:36:223,1.50692E+12,900
2017.10.02,13:51:15:573,1.50692E+12,606,,2017.10.02,15:13:37:223,1.50692E+12,968
2017.10.02,13:51:16:173,1.50692E+12,596,,2017.10.02,15:13:38:223,1.50692E+12,1022
2017.10.02,13:51:16:773,1.50692E+12,594,,2017.10.02,15:13:39:263,1.50692E+12,1023
2017.10.02,13:51:17:373,1.50692E+12,589,,2017.10.02,15:13:40:223,1.50692E+12,991
2017.10.02,13:51:17:973,1.50692E+12,584,,2017.10.02,15:13:41:183,1.50692E+12,923
2017.10.02,13:51:18:533,1.50692E+12,581,,2017.10.02,15:13:41:983,1.50692E+12,811
2017.10.02,13:51:19:133,1.50692E+12,576,,2017.10.02,15:13:42:783,1.50692E+12,810
